,Likes,Retweets,Text,User Location
1587,0,0,"RT @JimHansonDC: What is racist about that?
#BLM is at best a corrupt grift
At worst a domestic terror group
#FCKBLM is spot on",Ohio
1588,0,0,RT @A_Lefty_Gamer: Now THIS IS ACTIVISM! @MagnoliaISD got called out directly to their face at last night’s board meeting about their discr…,"Magnolia, TX"
1589,0,0,"RT @rjb14: @McC92358881 Welcome, McC, &amp; thanks for Following; we're #StrongerTogether. Stay safe, but keep keeping on! #MadmanPutin #Tinfoi…",3rd Rock from Sun (for now)
1590,0,0,RT @bias_tech: Joe Biden with KKK leader James Byrd. The inconvenient history of the Democrat party. #KKK #Jamesbyrd #JoeBiden #Biden #impe…,
1591,0,0,"#OneDirection2020 #Bernie2020  you ever,"" she asked, suddenly, ""seen a fairy before?""  #Resist #ocra #BLM https://t.co/RyCHLNLAm0",
1592,0,0,"RT @MAJTOURE: Under new management. 

Follow and join @LPNational. 

#BLM #BlackLibertarianMovement https://t.co/yezcE4cHsZ",
1593,0,0,RT @bias_tech: Joe Biden with KKK leader James Byrd. The inconvenient history of the Democrat party. #KKK #Jamesbyrd #JoeBiden #Biden #impe…,
1594,0,0,"@ZupancicJareen #Trump supporters shot at police, burned down a police station, were charged with starting a riot,… https://t.co/TOBtbPJMQ8",PNW
1595,0,0,"RT @UnrealSeriously: Juneteenth Celebrating Freedom June 19 Emancipation Day T-Shirt 

#Juneteenth2022 #juneteenth #emancipationday2022 #Ju…",
1596,0,0,"RT @UnrealSeriously: Because My Ancestors Weren't Free Black Pride Juneteenth T-Shirt 

Freedom Should always be celebrated. Celebrate June…",
1597,0,0,RT @UnrealSeriously: Juneteenth is less than 3 weeks away! This design is now also available on V-Neck t-shirts. Get yours now here: https:…,
1598,0,0,"RT @UnrealSeriously: Celebrate your independence day on juneteenth 2022!

#BLM #BlackLivesMatter #juneteenth #juneteenth2022 #emancipationd…",
1599,0,0,RT @UnrealSeriously: Juneteenth is less than 3 weeks away and gives you the chance to celebrate the freedom you got through your ancestors!…,
1600,0,0,"RT @Claudette966: HAPPY SATURDAY GET TOGETHER
#BLM #Buffalo #Texas #BlackLivesMatter
WE SUPPORT
#DemVoice1 #VoteBlue2022 🇺🇸 
#BidenHarris…","Santa Monica 90402, CA"
1601,0,0,RT @scallyvampire: Y ain't I surprised #BLM is dodgy as fuck 🙄 bad enuff wan directors been bankrupted 3x,
1602,0,0,"RT @JimHansonDC: What is racist about that?
#BLM is at best a corrupt grift
At worst a domestic terror group
#FCKBLM is spot on",The Sunshine State
1603,0,0,"RT @1drcole: Vet/friend, everyone who Retweets this #BLM #drcole","Arizona, USA"
1604,0,0,@BoredSerf @LessrMagistrate @marielynn502 @RepThomasMassie especially just after uvalde and so much information com… https://t.co/4SDHtq4Z8D,"South Austin, Tejas"
1605,0,0,RT @vlost11: This came up in my fb memories from five years ago. Still so true #Uvalde #GunViolence #healthcare #abortionrights #LGBTQright…,"Dornbirn, Österreich"
1606,0,0,"RT @ToNy_try_hard: Went shopping today. Few things came to mind like: scan the parking lot for an angry white male.
Move slowly into entran…","Kentucky, USA"
1607,4,0,.@FortniteGame this cannot slide #FortniteCollision  #BLM https://t.co/RVb9ao2l4j,Priv: @controlleridiot 
1608,0,0,RT @democratNwo: How it started vs how its going. Racist white beta males have become sissys for BBC and are switching political views and…,
1609,0,0,RT @LatinosFor45: Again! Where you at #BlackLivesMatter  #BLM “No peace no justice” BS! Where’s the justice in this 👇🏽 fake A$$ group!,Northwest U.S.
1610,0,0,RT @A_Lefty_Gamer: Now THIS IS ACTIVISM! @MagnoliaISD got called out directly to their face at last night’s board meeting about their discr…,"Houston, TX"
1611,0,0,RT @cowards_are_us: THE #RepublicanParty ONLY CARES ABOUT PROTECTING THE RICH AS @LeaderMcConnell @SENTEDCRUZ @MARCORUBIO DUPE THE LITTLE G…,"Chicago, IL"
1612,0,0,"RT @kk131066: https://t.co/I0bmP8NCxe

If the system treats garbage better than it treats #Women &amp; puts #WhiteSupremacy above the law, cont…","Indiana, USA"
1613,0,0,RT @cowards_are_us: @SenTedCruz IS ONE OF MANY MORALLY CORRUPT #Republicans! @marcorubio @SenJoniErnst @LeaderMcConnell @GOPLeader R UNDER…,"Chicago, IL"
1614,2,1,This came up in my fb memories from five years ago. Still so true #Uvalde #GunViolence #healthcare #abortionrights… https://t.co/zsjDTLuy9K,San Francisco Bay Area
1615,1,2,"Another POD Opinion @apopodcast #OLpod

You don't have to like our opinion, but listen anyway you may learn somethi… https://t.co/J3UGEwi7Rc","portland, or"
1616,0,0,نسوي | #BLM https://t.co/PaNJG53QRk,
1617,0,0,"RT @AntifaWatch2: (Updated) Pinned Data Dump thread. For more in depth threads in specific areas of interest

Federal Charges: 342 #BLM+#An…",
1618,0,1,@BlesseyMarine is this something you allow? Your website mentions that your culture matters. I would hope you actua… https://t.co/nYU2oNngqO,
1619,0,0,RT @cowards_are_us: @Mike_Pence let #Trump DO 1 UNCHRISTIAN ACT AFTER ANOTHER! NOW HE WANTS 2B #POTUS &amp; HE'S PRETENDING 2B A #Christian AGA…,"Chicago, IL"
1620,0,0,"@robreiner Why aren't you concerned over the deaths when the #BLM went berserk w riots, &amp; destruction? You are a meathead",
1621,0,0,"RT @Gr8CJay: ""You may not control all the events that happens to you, but you can decide not to be reduced by them""  -Maya Angelou

#artist…",
1622,0,0,Arm the teachers but God help the black/brown teacher who confronts a white male shooter. Sadly but correctly we ab… https://t.co/P9L2H2z0k7,"Massachusetts, USA"
1623,0,0,RT @scallyvampire: Y ain't I surprised #BLM is dodgy as fuck 🙄 bad enuff wan directors been bankrupted 3x,
1624,0,0,"RT @cowards_are_us: #Trump HAS HIS ENTIRE ARM UP @SenTedCruz ASS &amp; ""TOUCH GUY #TEXAS TED"" INSTEAD OF FIGHTING TO GET IT OUT, HE JUST FOLLOW…","Chicago, IL"
1625,0,0,RT @cowards_are_us: @FoxNews USES FEAR &amp; HATE 2 PROMOTE THE LIES OF #TRUMP @Mike_Pence @marcorubio @SenJoniErnst @SenTedCruz. IF UR PATHETI…,Washington State
1626,0,0,RT @cowards_are_us: @FoxNews USES FEAR &amp; HATE 2 PROMOTE THE LIES OF #TRUMP @Mike_Pence @marcorubio @SenJoniErnst @SenTedCruz. IF UR PATHETI…,
1627,0,0,"RT @traderpd: @Elizabe13014545 @superdupedoodle But #BLM have introduced much more racism than existed a decade ago, and have turned the #L…",
1628,0,0,@afneil Has all this been arranged by #BLM ?????,"London, England"
1629,0,0,"RT @Tr00peRR: #DefundThePolice 
#BLM
#Antifa
#Democrats
#Seattle 
 https://t.co/8E2yIhZYyK","Texas via CO, GA, IA"
1630,0,0,"RT @cowards_are_us: @GovRonDeSantis STOKES HATE &amp; FEAR (TRYING 2 OUTDO #TRUMP) 2 GET ON NATIONAL TV AS COWARDLY #Republicans, @GOPLeader @S…",Wellington New Zealand.
1631,0,0,@DunkAsASkunk I wonder if Pence took his mom to watch the dregs of society like #antifascum and #blm burn and loot… https://t.co/9WwsPbiM2u,
1632,0,0,RT @1990_ck_29f: Like in #BLM 2020 riots?,"Fort Worth, TX"
1633,0,0,"RT @AdrblyFerocious: POC’s existence shouldn’t be up for debate. 

#ResistanceUnited
#MitchPlease 
#endracism #blm https://t.co/kZGCoMusUP",Sterling NY 13156
1634,0,0,"@England grow up and grow a pair...
You Cannot go around thinking you can ""educate the world"" 
Fact is we have a di… https://t.co/zDZ8u9Wk9H",
1635,0,0,"RT @tbasharks: Tue Sep 01 2020 Richmond, Virginia - Police tackle and arrest cyclist WATCH: https://t.co/1wHbd7gvBp #RichmondVirginia #RPD…",
1636,0,0,RT @mwatsonnyc: It has been two years since the murder of Jamel Floyd at MDC federal prison in Brooklyn. There was a cover up and the famil…,Gay Anatevka
1637,0,1,"Tue Sep 01 2020 Richmond, Virginia - Police tackle and arrest cyclist WATCH: https://t.co/1wHbd7gvBp… https://t.co/Zfb8Mlg55t",
1638,5,2,"#DefundThePolice 
#BLM
#Antifa
#Democrats
#Seattle 
 https://t.co/8E2yIhZYyK",Antarctica
1639,0,0,RT @mwatsonnyc: It has been two years since the murder of Jamel Floyd at MDC federal prison in Brooklyn. There was a cover up and the famil…,
1640,0,0,"RT @kk131066: People who confuse reality with their illusions risk losing everything

People who ignore the #Truth always end up losing eve…","Aotearoa, Earth"
1641,0,0,RT @scallyvampire: Y ain't I surprised #BLM is dodgy as fuck 🙄 bad enuff wan directors been bankrupted 3x,United Kingdom
1642,0,0,"RT @JimHansonDC: What is racist about that?
#BLM is at best a corrupt grift
At worst a domestic terror group
#FCKBLM is spot on",
1643,0,0,RT @scallyvampire: Y ain't I surprised #BLM is dodgy as fuck 🙄 bad enuff wan directors been bankrupted 3x,"North East, England"
1644,0,0,RT @cowards_are_us: @GovAbbott IS OWNED BY THE #NRA &amp; #Trump &amp; SO R @marcorubio @Mike_Pence @SenTedCruz @LeaderMcConnell @GOPLeader! ENOUGH…,"Chicago, IL"
1645,1,0,@StableRonaldo #BLM,
1646,0,0,"RT @Claudette966: HAPPY SATURDAY GET TOGETHER
#BLM #Buffalo #Texas #BlackLivesMatter
WE SUPPORT
#DemVoice1 #VoteBlue2022 🇺🇸 
#BidenHarris…",Las Vegas Nevada
1647,2,3,"@GovRonDeSantis STOKES HATE &amp; FEAR (TRYING 2 OUTDO #TRUMP) 2 GET ON NATIONAL TV AS COWARDLY #Republicans,… https://t.co/Q5gmPPrFOq","Chicago, IL"
1648,8,2,"@Elizabe13014545 @superdupedoodle But #BLM have introduced much more racism than existed a decade ago, and have turned the #Left regressive.","Henley-on-Thames, England"
1649,12,0,@AuronMacintyre @RitaPanahi Still waiting for #blm https://t.co/ix21q6oorK,"OPPOSITE WORLD, 2022"
1650,0,0,@antifaoperative @LopezResists You’re a saltine too. #blm https://t.co/4l7YINtoD7,Antarctica
1651,0,0,"RT @TheTomGeorge: Racism on Hawaii roads: Nearly a year after this “FCKBLM” license plate was recalled after our initial story, the owner i…",
1652,1,0,"@IshiharaIzanami @PlymouthBayArt @Mad_Tobz @LunarArchivist @Disney To almost no one's surprise, #BLM turned out to… https://t.co/SgKetyqDmN","Ottawa, Ontario"
1653,0,0,RT @LatinosFor45: Where you at #BlackLivesMatter #BLM now??? Riot at the prison for this POS? Fake A$$ group!,
1654,0,0,RT @willsznn: Of course fortnite killed the black women!! #FortniteCollision #cancelfortnite #BLM,
1655,0,0,"RT @kk131066: https://t.co/I0bmP8NCxe

If the system treats garbage better than it treats #Women &amp; puts #WhiteSupremacy above the law, cont…","Aotearoa, Earth"
1656,0,0,@oliverhandrews @stianwestlake Here's a not-so-classic article by Julian Huxley in the British Spectator in 1924.… https://t.co/DaFvJJ4fa5,"Bronx, New York"
1657,0,0,RT @scallyvampire: Y ain't I surprised #BLM is dodgy as fuck 🙄 bad enuff wan directors been bankrupted 3x,
1658,0,0,RT @willsznn: Of course fortnite killed the black women!! #FortniteCollision #cancelfortnite #BLM,
1659,8,2,Of course fortnite killed the black women!! #FortniteCollision #cancelfortnite #BLM,Priv: @controlleridiot 
1660,0,0,"4.
SACRILEGE!
NOW HE TOUCHES MY HOLY #BLM®®™ SERMON IN AGGRAVATED IDENTITY THEFT ~LIKE #Avenatti !
🚩HE @mddems  &amp; D… https://t.co/nr7XW4y4LV","OXON HILL, MARYLAND🇺🇸USA🌎"
1661,0,0,RT @MrAndyNgo: Join me on my @GETTRofficial livestream tonight at 7 p.m. ET. I'll be discussing the latest #BLM hoax spread by the usual le…,Santiago de León de Caracas
1662,0,0,I love that we are making others uncomfortable by writing the truth and making their lies known.  Fight the power!… https://t.co/dlwcVl4VsC,Earth
1663,0,0,"RT @JimHansonDC: What is racist about that?
#BLM is at best a corrupt grift
At worst a domestic terror group
#FCKBLM is spot on",SWFL
1664,0,0,"@FBI, I would like to officially inform you of this crime.  Seems you guys are not aware of it.  Statue of Limitati… https://t.co/A81g7U6QiW","New Jersey, USA"
1665,0,0,"RT @xanathja: Μπάτσες ολκής από νεαρους Ούγγρους που  σέβονται τον εαυτό τους και κράζουν τους ""αντιρατσιστές"" Αγγλους που  έχουν παραδώσει…",
1666,0,0,"RT @MichaelJPartyka: @TwitchyTeam That's not ""racism"". #BlackLivesMatter is grounded in the belief that America by default thinks black liv…","Charlotte, NC"
1667,1,0,"#PlatinumPartyatthePalace having watched this for a while tonight, it seems that this show is a #BLM show 👀💩 surely… https://t.co/3pwGulTZFp",
1668,0,0,"RT @Ch1R0n1n: Quick update
#BLM
#CEH
#OSCP
#LitLikeBIC
#BlacksInCyber
#blackincyber #BlacksinCyberSecurity #blacksincyber
#infosecurity #Cy…",
1669,0,0,"RT @DanielPiri6: Would this be allowed to happen in the UK?
  @bp_plc @DavidLammy @guardianaudio
 Read more: https://t.co/o2Q508FNXd  
 #bl…",
1670,0,0,"RT @erosen1: 1/4 #BLM OTD 1972 Black Power movement icon,activist  Angela Davis was acquitted by an all-white jury in San Jose, California.…",
1671,12,3,Like in #BLM 2020 riots? https://t.co/bynMDyYAwS,New York
1672,0,0,"RT @MichaelJPartyka: @TwitchyTeam That's not ""racism"". #BlackLivesMatter is grounded in the belief that America by default thinks black liv…",The Great State of Kentucky
1673,0,0,"RT @kk131066: https://t.co/EgBXmLU2Dd

Powerful empires &amp; business giants vanished because of #lies

By rejecting the #Truth, you are not p…","Kuala Lumpur, Malaysia"
1674,1,0,I do take off my hats off to @Bonn1eGreer because a whole host of #MBE's here who don't say bubbly squeak about the… https://t.co/2f6raN9aKY,West London
1675,0,0,@mohakkun Bah dis moi tu peux ou pas ? #bassem #blm @_LICRA_,entre la mort et le décès
1676,0,2,"Would this be allowed to happen in the UK?
  @bp_plc @DavidLammy @guardianaudio
 Read more: https://t.co/o2Q508FNXd… https://t.co/D1QQxCefnt",
1677,0,0,"RT @kk131066: https://t.co/s219BD2sxw

People who try to outsmart history itself are doomed

Your country belongs to your kids too

Why don…","Kuala Lumpur, Malaysia"
1678,1,0,"Abolition spelled H A M M E R T I M E

#ACAB
#BLM
#abolishthepolice 
#abolishcapitalism
#RevolutionNow 
#Violence… https://t.co/U8hb1epZYa",Duwamish Streets
1679,0,0,"RT @MichaelJPartyka: @TwitchyTeam That's not ""racism"". #BlackLivesMatter is grounded in the belief that America by default thinks black liv…",
1680,7,3,"@TwitchyTeam That's not ""racism"". #BlackLivesMatter is grounded in the belief that America by default thinks black… https://t.co/1GYw8kJI7F",
1681,1,0,@sophielouisecc Right wing Tory encouraged scum booed England footballers when they took a knee for #BLM and Priti… https://t.co/ijxrjJN63Y,
1682,0,0,"RT @kk131066: https://t.co/I0bmP8NCxe

If the system treats garbage better than it treats #Women &amp; puts #WhiteSupremacy above the law, cont…","Kuala Lumpur, Malaysia"
1683,0,0,RT @EvaMatousova: Můj každodenní pohled na svět 😌😎#sexy #selfie #hotmodel #girl #wakeup #morning #body #love #goodday #goodvibes #motivatio…,
1684,2,0,@LReinhartsen @chikanekomura @ZeekArkham @KingJames Your #BLM. means absolutely nothing..you think black folks need… https://t.co/eK2PO8UhHg,
1685,0,0,"RT @MAJTOURE: Under new management. 

Follow and join @LPNational. 

#BLM #BlackLibertarianMovement https://t.co/yezcE4cHsZ",
1686,2,0,That’s because Asians see ⁦@TheDemocrats⁩ focused on #BLM insanity and force feeding #CRT and lessons in anal sex t… https://t.co/otK78hX35s,"Tobaccolot Bay, Hamptons"
1687,0,0,"#CoronaLockdown #ElChapo #Guzman #Mexico #CDS  Professor Summerlee, Lord John Roxton, and myself--who have  #BLM… https://t.co/rreDZnmiZP",
1688,0,0,RT @LatinosFor45: Where you at #BlackLivesMatter #BLM now??? Riot at the prison for this POS? Fake A$$ group!,
1689,0,0,RT @MrAndyNgo: To celebrate the anniversary of the far-left insurrection in Minneapolis in 2020 that resulted in the burning of a police st…,Republic of House
1690,0,0,My name is James Richard I am a black trans if you are unable to donate please share I also have Zelle 5054454306… https://t.co/3le88r9nzc,
1691,8,1,"Μπάτσες ολκής από νεαρους Ούγγρους που  σέβονται τον εαυτό τους και κράζουν τους ""αντιρατσιστές"" Αγγλους που  έχουν… https://t.co/sFlHjtozUv",
1692,0,0,RT @MrAndyNgo: To celebrate the anniversary of the far-left insurrection in Minneapolis in 2020 that resulted in the burning of a police st…,"Idaho, Spokane & Philippines"
1693,3,2,"""You may not control all the events that happens to you, but you can decide not to be reduced by them""  -Maya Angel… https://t.co/MpnB4bYHv4",
1694,0,1,"@Florenza_Lee I can only help you with one more follower. My novel, ""Quest for Fire"" was inspired by the George Flo… https://t.co/i1QXpVkOHc","Napa, CA"
1695,0,0,RT @RSJWarrior: Yet another example of Racial (and ROUGH) Social Justice! #racialsocialjustice #blm #SayNoToWhiteBoys #bbc #snowbunny #inte…,France
1696,0,0,"RT @BeesterGee: Looks like the main sponsors of tonight's #jubileeconcert is #BLM.
Why am I not surprised?",
1697,0,0,"RT @Claudette966: HAPPY SATURDAY GET TOGETHER
#BLM #Buffalo #Texas #BlackLivesMatter
WE SUPPORT
#DemVoice1 #VoteBlue2022 🇺🇸 
#BidenHarris…",FL
1698,3,0,The need for fresh produce in the hood is real and today was a glaring example of that. Our organization helped dis… https://t.co/DsCzY9EGgb,"Columbus, OH"
1699,3,0,"@demsabroadbe @DemsAbroad @CountryMusic Raised a southern rebel; my grandfather was a state legislature, vice mayor… https://t.co/74A0Cv2ZgD",Sweden
1700,0,0,"RT @Claudette966: HAPPY SATURDAY GET TOGETHER
#BLM #Buffalo #Texas #BlackLivesMatter
WE SUPPORT
#DemVoice1 #VoteBlue2022 🇺🇸 
#BidenHarris…",
1701,0,0,"RT @nerdlifebyDVo: 𝑇ℎ𝑒𝑦 𝑟𝑒𝑎𝑐𝑡𝑖𝑜𝑛 𝑝𝑟𝑖𝑐𝑒𝑙𝑒𝑠𝑠．𝐼𝑡’𝑠 𝑎𝑙𝑙 𝑎𝑏𝑜𝑢𝑡 𝐿𝑜𝑣𝑒. 𝐺𝑜𝑑 𝑙𝑜𝑣𝑒’𝑠

#BlackHistoryMonth #love #godslove #BLM #soul #tank #RnB #norea…",
1702,1,0,Susan Rosenberg who bombed Capital Hill in 1983 and now she sits on the board of all the finances for who? You gues… https://t.co/kcNEeP0v9u,"Seattle, WA"
1703,0,0,"RT @BeesterGee: Looks like the main sponsors of tonight's #jubileeconcert is #BLM.
Why am I not surprised?",Oop North.. Wakefield
1704,0,0,RT @Durrell62: @SenTedCruz #Resist #Biden #AntiFa #BLM #Buffalo #Uvalde #SeditionHunters #RuleOfLaw #StandWithUkraine #FuckPutin #NaziGOP #…,"Massachusetts, USA"
1705,0,0,RT @BilderbergsS: #BLM #omroepzwart #omvolking,
1706,0,0,"RT @Ch1R0n1n: Quick update
#BLM
#CEH
#OSCP
#LitLikeBIC
#BlacksInCyber
#blackincyber #BlacksinCyberSecurity #blacksincyber
#infosecurity #Cy…",
1707,0,0,RT @bias_tech: Joe Biden with KKK leader James Byrd. The inconvenient history of the Democrat party. #KKK #Jamesbyrd #JoeBiden #Biden #impe…,"California, USA🇺🇸"
1708,0,0,"RT @BeesterGee: Looks like the main sponsors of tonight's #jubileeconcert is #BLM.
Why am I not surprised?","London, England"
1709,0,0,"RT @Ch1R0n1n: Quick update
#BLM
#CEH
#OSCP
#LitLikeBIC
#BlacksInCyber
#blackincyber #BlacksinCyberSecurity #blacksincyber
#infosecurity #Cy…","Hyderabad, India"
1710,0,0,"RT @BeesterGee: Looks like the main sponsors of tonight's #jubileeconcert is #BLM.
Why am I not surprised?","England, United Kingdom"
1711,0,0,"RT @Ch1R0n1n: Quick update
#BLM
#CEH
#OSCP
#LitLikeBIC
#BlacksInCyber
#blackincyber #BlacksinCyberSecurity #blacksincyber
#infosecurity #Cy…",
1712,0,0,"RT @BeesterGee: Looks like the main sponsors of tonight's #jubileeconcert is #BLM.
Why am I not surprised?",London
1713,1,0,Uhm. So. I was on my way to jet flying class when @muffinmamayt came out of no where and DOXXED ME because i was Bl… https://t.co/QxMmC9Mqn8,
1714,0,0,"RT @MagaRisingJohn: YES or NO? 🤔

Should the leaders of #BLM be served with a RICO? 

RICO:
Racketeer Influenced and Corrupt Organizations",OH
1715,0,0,@jimmykimmel @Everytown What colour r u wearing for #BLM burning down cities violence...🤔,"Waco, TX"
1716,0,0,Docs show how #BLM co-founder spent #donations including almost $1 million for her baby daddy - #news #scam… https://t.co/jhvIxkT6vS,
1717,0,0,RT @BilderbergsS: #BLM #omroepzwart #omvolking,"Torreón, Coahuila de Zaragoza"
1718,0,0,"RT @BeesterGee: Looks like the main sponsors of tonight's #jubileeconcert is #BLM.
Why am I not surprised?",UK
1719,21,7,"Looks like the main sponsors of tonight's #jubileeconcert is #BLM.
Why am I not surprised?","City of London, London"
1720,2,4,"Quick update
#BLM
#CEH
#OSCP
#LitLikeBIC
#BlacksInCyber
#blackincyber #BlacksinCyberSecurity #blacksincyber… https://t.co/iEDAkWR5ZK",
1721,0,0,RT @teryanarashayx: PLEASE SHARE!!! #OklahomaCountyJail #BLM #FREETHEM ‼️✊💙 https://t.co/c5PmWgRBfU,Mississippi
1722,0,0,Lots of #BLM at #PlatinumPartyatthePalace,
1723,2,2,#BLM #omroepzwart #omvolking https://t.co/JlTZofwLZK,
1724,0,0,RT @EndTaserTorture: We remember our dear brother #MarcCole today and in his name we call to END the disproportionate use of Taser Torture…,
1725,0,0,"RT @Claudette966: HAPPY SATURDAY GET TOGETHER
#BLM #Buffalo #Texas #BlackLivesMatter
WE SUPPORT
#DemVoice1 #VoteBlue2022 🇺🇸 
#BidenHarris…","Jamaica Plain, MA"
1726,0,0,"#BlackLivesMatter #BLM 
Ohio teen beaten to death in the parking lot of LeBron James’ I Promise School in Akron… https://t.co/GZPkmjlPyc","Illinois, USA"
1727,0,0,"RT @SUPERMANFitness: @netflix PLEASE EXPLAIN😡
“Black stories” category???
Yet no “white stories”
You can search “black actors”
But searchin…",
1728,0,0,Lots of #BLM on #partyatthepalace,
1729,0,0,"#BlackLivesMatter #BLM

Florida man accused of fatally beating fellow resident with diminished mental capacity in n… https://t.co/BTaER7lyxy","Illinois, USA"
1730,0,0,RT @Richardjames094: My name is James Richard I am a black trans if you are unable to donate please share I also have Zelle 5054454306 http…,
1731,0,0,"@SLordthe3rd @GulagAsa @TylerGr16741200 @michaelmalice Ok, so #BLM or #BlueLivesMatter?",
1732,0,0,"#BlackLivesMatter #BLM

Nevada dad allegedly fatally beat son with cable cord for 'back talking'… https://t.co/C04M0AKH30","Illinois, USA"
1733,0,0,RT @Day5Zero: #BLM,
1734,0,0,#therosieXperience #viral #abusesurvivor #Xperience #Rosie #strongwomen #spotify #anchor #singlemom #singlemomlife… https://t.co/8OnkkNzMHB,
1735,0,0,"RT @LoydChristMOASS: Just a little reminder who the real racists are.
#BLM #Racism #DemocratsAreRacist #BidenIsRacist #BlackLivesMatter #ra…",
1736,0,0,RT @LatinosFor45: Again! Where you at #BlackLivesMatter  #BLM “No peace no justice” BS! Where’s the justice in this 👇🏽 fake A$$ group!,US Emerald Coast
1737,0,0,RT @bias_tech: Joe Biden with KKK leader James Byrd. The inconvenient history of the Democrat party. #KKK #Jamesbyrd #JoeBiden #Biden #impe…,
1738,0,0,"RT @cowards_are_us: #Trump @LeaderMcConnell @GOPLeader @SenJoniErnst @marcorubio @SenTedCruz MADE SURE THAT THE RICH PROSPER, WHILE THE LIT…",Massachusetts
1739,0,0,RT @bias_tech: Joe Biden with KKK leader James Byrd. The inconvenient history of the Democrat party. #KKK #Jamesbyrd #JoeBiden #Biden #impe…,USA
1740,0,0,"@Nadine_Writes Was hoping he'd do the #BLM routine, just to see the fume 🤣 🙈",
1741,0,0,"RT @cowards_are_us: #Trump @LeaderMcConnell @GOPLeader @SenJoniErnst @marcorubio @SenTedCruz MADE SURE THAT THE RICH PROSPER, WHILE THE LIT…","Chicago, IL"
1742,0,0,"RT @Jeff_Davis1808: ""I really hope that MD may not secede...If no slave States remain in the Union, the North will become ultra anti-slaver…",Minnesota
1743,0,0,"@wtwfan12195 @SkySportsNews It's not an Anti-Racism movement, #BLM is a Marxist movement end of the story. We don't want that s*** here.",
1744,0,0,RT @bias_tech: Joe Biden with KKK leader James Byrd. The inconvenient history of the Democrat party. #KKK #Jamesbyrd #JoeBiden #Biden #impe…,
1745,2,0,"#NationsLeague #Hungary #BLM
Πώς να κρυφτείς απ' τα παιδιά;
Έτσι κι αλλιώς τα ξέρουν όλα... Έτσι είναι, όταν προσπα… https://t.co/Thfzp4vY09",
1746,0,0,RT @bias_tech: Joe Biden with KKK leader James Byrd. The inconvenient history of the Democrat party. #KKK #Jamesbyrd #JoeBiden #Biden #impe…,
1747,1,0,"@FAB87F Why shouldn't they? I think it's disgraceful. Because it IS about #BLM .
Nothing to do with being anti-racist.","Southport, England"
1748,13,11,Joe Biden with KKK leader James Byrd. The inconvenient history of the Democrat party. #KKK #Jamesbyrd #JoeBiden… https://t.co/h7CdlcmBit,United States
1749,0,0,Meet the Devil’s wife talking about gun violence in the US 😂. Current and previous US administrations need to be he… https://t.co/ciqGeVFAwJ,USA
1750,0,0,RT @Rom_TAlan: Front page of the NYT Sunday Review calls out America gun control laws that allow ease of obtaining lethal weapons  https://…,https://joebiden.com/donate
1751,1,1,"Just a little reminder who the real racists are.
#BLM #Racism #DemocratsAreRacist #BidenIsRacist #BlackLivesMatter… https://t.co/YeJdjVyY3p","Aspen, Colorado"
1752,0,0,"Where did I find myself today, inches from being cooked!

guess down below ⬇️⬇️⬇️⬇️⬇️

#FFXIV #FF14… https://t.co/5NhTiyhNtA",
1753,0,0,RT @Richardjames094: My name is James Richard I am a black trans if you are unable to donate please share I also have Zelle 5054454306 http…,
1754,0,0,RT @esserlaw: @thomaskaine5 I think you may be onto something. Have them dressed in appropriate #BLM apparel.,"Las Vegas, NV"
1755,0,0,"If you still have #BLM in your Twitter Profile your not only a racist and segregationist but a dope!

#BlackLivesMatter #Democrats",
1756,0,0,"""Return to Vitality""  a work of wax on the back of a legal tablet (cardboard), submitted to Art and Prison’s 5th In… https://t.co/JFKvrwJPZq",
1757,0,0,"RT @JimHansonDC: What is racist about that?
#BLM is at best a corrupt grift
At worst a domestic terror group
#FCKBLM is spot on",
1758,2,0,Ashley Banjo supporting #blm one year and celebrating the Queen the next. Make your mind up you clout chasing fool… https://t.co/tIJrgN4AJ5,
1759,8,1,@thomaskaine5 I think you may be onto something. Have them dressed in appropriate #BLM apparel.,earth
1760,0,0,"Get ready for the #BLM shit.
#Diversity #PlatinumPartyatthePalace",
1761,0,0,"Wed Jul 15 2020 Los Angeles, California - Police make violent arrests, including ripping a protester out of his whe… https://t.co/yHNWCom6zi",
1762,0,0,@KurtSchlichter The slave trade in Libya was reborn thanks to Obama and Hillary #blm https://t.co/slWk2rlKZq,
1763,0,0,"RT @SandieReneeQOS: ♠️ Sandie Renee QOS ♠️
#sandie #sandierenee #sandiereneeqos #qos #queenofspades #interracial #whiteforblack #blackmenon…","Dawnson, GA"
1764,0,0,RT @Sid00129639: #PlatinumPartyatthePalace the lineup of acts shows that the uk state have a #BLM agenda with #Diversity now on stage. He o…,
1765,1,1,#PlatinumPartyatthePalace the lineup of acts shows that the uk state have a #BLM agenda with #Diversity now on stag… https://t.co/IfadH0z2Lc,
1766,0,0,"RT @Natsinet_Gezma: If #Abiy &amp; co claim (@UN @EU_Commission ) all is well in Tigray, then journalists should be allowed to the region with…",
1767,0,0,RT @SebboVonTebbo: Eminem - Fall https://t.co/r1wKnfByQq via Sakaki =^.^= 1010011 Fuck You Scumbags We Watching you. #blm #metoo #HappyPrid…,
1768,1,0,"@BrugesGroup I boo england every time for getting on the knees for #floyd 
And #blm has proven hugely corrupt.
So s… https://t.co/4XCbXvAikN",
1769,1,0,"@hodgetwins Bunch of white punks harassing a black man, wheres #blm?",
